content,board
      昨天晚上十點半睡覺，睡到剛才晚上11點50分被吵醒！    以為幻聽，結果開了手機錄音檔，隔壁間在那邊吵....    王八蛋，你他媽的再吵看看！    拎北一定開罵！    幹拎娘！    王八蛋沒水準！    有錄音檔啦，幹！ 絕對站得住腳開罵你！    幹！....害北半夜凌晨怒叫uber eats....    機掰狼！！幹！          ,hate
 有一個很照顧我的上級(同性別、不同職場)，每次要拜訪他時，我都會帶飲料+午餐過去 給他，他也都很高興的接受了。 但或許今天食物比較簡單，他就馬上丟到旁邊，並且說：「這是要給小孩子吃的嗎！？」   當下(^ _^;)  內心 o(╥﹏╥)o  ,sad
 感覺出來都不用上班啊 也不回家自慰 是都在幹嘛   走在路上是一定就會被幹嗎? 話說有時候看電影會覺得心情還蠻好的就是~  ,hate
 好想自殺..................................  ,sad
 整個上半身好像沒地方可以練了  前臂 肩膀 三頭 二頭 胸 背  都操到炸裂了 肌肉還在痠痛  不想練腿的話 真的沒地方可以練了  硬要找的話 斜方肌和腹部可能是唯二可以操的位置  ,hate
  無力點開來看也不知道有任何意義  已經被錯誤填滿了  怎麼裝得下  就算我要無病呻吟也要故意不管  就算我真的有病也要故意假裝我在故意無病犯規  人一生被規的還不夠嗎  規到都不知道圈外了  圈到剩點還想拿起擦子抹除錯誤的自己  消除格格不入不如直接抹除格子外的污點  幹，怎麼輕鬆簡單消滅自己？誰能教我？  ----- Sent from JPTT on my Google Pixel 5.  ,sad
 怎麼突然話都說開了  我是要怎麼辦  還好大家都沒什麼事情  希望不要搞砸欸  ,hate
  因為都在講日本旅遊的，  所以也沒特別注意  後來看到他最近在發有關香港赴日旅遊的消息  才知道那主要是 for 香港地區的臉友  因為看起來都是寫繁體字所以我還真沒注意到  補個淦  ,hate
 其實我不太知道我做錯了什麼 也不太清楚是不是什麼後遺症 只要你稍稍的遠離我了 我只會再想起那段痛苦的時間 你知道嗎 你還是在無形的傷害我 我努力的學習去調適這一切 而你依舊習慣性的不聞不問 我好想放棄 卻又捨不得 那幾個夜晚 隔著電話的我們哭著告訴彼此 我們浪費了好多時間 我們別再這樣了好不好 但事實是 我們正重蹈覆徹著  ,sad
    你用曾經追求她的方式追求我   現在 用對我說過的話來對她說   你沒有對其他人做過 偏偏只有她和我   到現在還在騙說自己沒有二心 我竟相信   不想讓人說你花心 不想什麼都沒有所以兩邊都追求   現在她要你 你就不要我了   若她當時就答應你 我們根本不會有交集   心裡根本只有她 有空就陪著她   事實越來越明顯你也不遮掩了 慢慢公開讓大家知道   你怎麼可以這樣傷人  ,sad
     爸跟我漸走漸遠了  現下心情心酸  像是在劃清界線一樣    精神有比以前好了  不過 究竟進步了多少 我也不知道    雖然爸跟我將要異路  我也祝福他永遠身體健康    ,happy
    最近的運氣很好，    昨天看到免費的小提琴演出，覺得被療癒了    今天上班廢廢的沒做什麼事就過了一天，    希望下禮拜也能這樣輕鬆，    晚上去吃麵吃到了倒數第二碗，好吃!    希望身邊的人也一直都能開心^^   ,happy
 今天發生的好事  1.去駕訓班我的教練很好  2.有人發了27p給我，因為我的錢好少，所以得到錢就很開心  3.去日本的朋友帶回了了三包境內菸，今天拿到了(  ￣        ￣    )  明天即將發生的好事  1.早起，好久沒有早起了  2.讀英文，因為今天(還)沒讀英文所以明天要補回來  3.希望有更多人發錢給偶  ,happy
 我先說明白  我不管他們這兩個年輕男人是什麼關係  反正兩個人走在一起罵我  我就罵這一對不知道是什麼關係的年輕男人  這週一還週二的時候  我在外面辦完事回家  我辦事主要的地點還是在醫院  我回家快到家在我家附近的路上  兩個年輕男人走在人行道上迎面而來  其中一個男的就跟另一個男的罵我：  「大家都很瞧不起他這種人，嚇這個地方(下車的地方?)(像這個地方?)。」  反正很賭爛我就對了  這兩個人我又沒有得罪  不知道是不是附近公家機關的人還是民意機關代表休息的地方的人  或者是別人  我沒有說什麼  只看清楚這兩個男人長什麼樣子  我就走了。  我沒得罪的這兩個男的那麼恨我做什麼  簡單講  意識形態  意識形態是很可怕的東西  大家不要像這兩個年輕男人一樣  下次這兩個男的再被我遇到在罵我  我就幹爆他們  ,hate
 幹 又輪迴了 很久沒做的工作內容 真的做起來有點抖 有點焦慮  幹幹幹幹幹幹幹幹幹 加油 順利下班  其他的都不要想 focus在工作上  廢物主管什麼都不會 只能自保不要出錯  幹  ,hate
 乾脆  在檯面上覆蓋一張牌  結束這個回合吧  最差情況  回到之前而己        能不能不要再痛了!!!  真得很痛哩!!   ,sad
 今天的天氣陰陰涼涼的 雖然上週完全沒休假，每天都上班近12小時有點疲憊 但很喜歡可以在工作的過程裡運用自己的想法去嘗試、運用  生活應該要很豐富 希望我不要只是看見眼前的 學習、自省、努力 都相當重要! 每一天都要成為明天的墊腳石~~ 加油!!  阿嬸~~  --  ,happy
 Ya 我的三樓鄰居很安靜  他們很安靜 有教養  讓人覺得是受過高等教育的人類   我的三樓鄰居很安靜  棒棒  -- 我的論壇 http://xtort.imotor.com/  ,happy
 同一個商品  有人說有異味 有人說沒有異味  所以到底是怎樣 = =    總之就是幹  ( ︶︿︶)_╭∩╮  ,hate
 聽著窗外叮叮咚咚的雨聲~ 悠哉地品嘗自己烹調的奶油培根義大利麵療癒著忙碌了一整周的身心~ 這樣獨自地享受著和自己對話~ 爐台上的斯里蘭卡紅茶也煮好了~ 等等再來杯鮮奶茶吧~  ,happy
 想學街舞 Breaking  但是發現我家附近的街舞教室  通通都沒有這個選項  都是hip-hop popping locking居多  好慘  我還是去學電吉他好了   ,hate
 幹他媽的  拎北昨天下載了睡眠監測APP  然後帶著手錶睡覺  每次睡到一半手錶都會震動  難道是因為拎北睡眠呼吸中止嗎  還是其他北爛軟體在搞?  別搞我好嗎  幹你媽!!!  --  肥宅總是用噓來回應帥哥。。。  ,hate
 下了第幾次雨 也忘記是星期幾 懷疑當初我們一起看海的意義  那些時光在熟悉街頭相遇 曾經是你也以為是你 笑著看著你 不哭泣 在人海慶祝下雨  ,sad
 有人用過去去治癒一生  亦有人用一生去治癒過去  說的  做的  僅是補救彌補  ,sad
 呃幹 我眼睛腫起來哭哭  幹啊幹 為麼每天非要把自己搞得這麼累 幹  ,hate
 走路去覓食一下，曬了不到20分鐘，  全身衣服都濕了！！！！！  幹，大概還有半年這樣天氣，夭壽喔   ,hate
 你走了。我知道你也傷心也孤單 當時你生病 我應該告訴你 我買食材去你家 我想照顧你 當時我們不開心 我應該試著直接打電話給你 當時你不說話 我應該天天傳訊息給你 如果我知道這是你掙扎很久的最後簡訊 我會馬上回傳給你 訴你 我在哪 我想買酒給你 我會訴你 還願意牽著我的手到戶外散步 確認我們的關係嗎 你走了 我在後悔裡 可以回來嗎 我拜託你回來好嗎 你可以後悔 你不用逞強 回來就好   ,sad
 耶死~~~超爽的耶！沒想到竟然這麼快就通過了  但登入次數太低想去的板都進不去XD  -- https://youtu.be/emQ6_PrRzIk  ,happy
 不知道是不是 我目前還沒經歷太多生離死別  剛剛偶然開個臉書 想再去狡兔窟寫我未完的書單 還想增加電影、電視劇片單 結果 看到朋友發了一篇動態 是大學同學去世的噩耗  我驚嚇了，然後就鼻酸了。   我跟這同學又不熟 大學時期不同團，沒講過幾句話 可是得知這個消息的一瞬間 我還是鼻涕瞬間就冒出來了 眼淚好像比較好忍 鼻涕真的有點難忍說   不怎麼深厚的同學情誼 連自己都難以理解內心的激動   或許是我還沒經歷太多類似的事 這位大學同班同學目前是我感覺上最近的 寫到這裡 突然好希望身邊的人即便是離開身邊 都還是好好地存在著。   這是不可能的 分離、死亡，是必然的結局 終將灰飛湮滅   還沒真正接受，這世事的無常。 我知道，但是接受，好難。 我學到了 接受，真的很難。    來去擦鼻涕。    ,sad
 . . .   一直都知道自己身體不是很好， 最近每天頭痛加上神經痛，手指也開始麻，胸悶。 神經內科診斷，抽了血照了X光，懷疑我有特殊的免疫疾病  所以我開始胡思亂想， 自己會不會得了SLE，或是其他。 想來想去都沒用， 報告下禮拜才會出來 突然好害怕， 一切厭惡的東西， 無論是上學，考試，存錢，朋友， 讓我煩惱的事情， 突然間，都沒有比身體健康讓我來的煩惱。 雖然沒有明確症狀， 但還是好害怕...... 尋麻疹跟濕疹一直反覆發作， 本來控制好了，最近心情不好又明顯再次復發。 吃了一堆藥，每天就是昏昏欲睡，頭痛。 祈求自己身體健康，也希望身邊的朋友身體可以健康。   更難過的是家人並不知道我自己的身體是怎樣， 責怪我說我免疫力差之類的。他們覺得找上風濕免疫科，就是因為太晚睡，沒有吃健康的 東西。      到底有什麼方法可以讓我轉移注意力    ...  ,sad
 今天晚上又享用了一道美食 那就是夏威夷小披薩:D 不得不說薄片真的不錯吃 酥酥脆脆的口感很佳～～  ,happy
" 最近北部一直下雨  陪我征戰多年的雨傘已經破舊不堪惹  撐沒多久 整個傘布就濕透惹QQ  讓它苟延殘喘也不是辦法  是時候讓它退役惹!!  所以  我今天去雨傘王買新雨傘｡:.ﾟヽ(*′∀`)ﾉﾟ.:｡   可是店面小小的  沒什麼傘好挑 有點可惜  看不到5分鐘 就看完惹= =   於是我挑惹一隻看起來很普通  結果撐起來還真是很普通的雨傘 嘻嘻  可是吼 來都來了  還是要跟不知道是老闆還是店員的漂亮姊姊閒聊一下才夠本啦  醬就值回票價啦 有點滿足  新的雨傘 GET！(*￣▽￣)/‧★*""`'*-.,_,.-*'`""*-.,_☆  --  Sent from my PlayStation®Vita  ",happy
 某人一直吵要吃泡芙 就來做做看 擠麵糊的時候 擠花嘴噴了 幹 不過不影響 還好有澎起來 酥皮也不錯 只是酥皮不夠三個 (ー_ー) 好玩就好 應該沒有下一次了 熱 死 了 幹  餡是卡士達肥肥醬    https://i.imgur.com/jsliXNI.jpg  https://i.imgur.com/PWLrBl0.jpg  ,hate
" ※ 引述《bigbabybaby (ker ker)》之銘言： : 為什麼人家把你當草 : 你卻要把人家當寶 : 瞎眼的人都知道 人家壓根不在乎你... : 真的覺得很難過  我是天空裡的一片雲 偶爾投影在你的波心 你不必訝異, 更無須歡喜 在轉瞬間消滅了蹤影 人與人相聚是緣分離是宿命 付出的情感心甘情願 渴望有回應是本性 畢竟在最後終究要分離 請記得付出與接受的瞬間喜悅 留下美麗的故事在心裡就值得了 不要因自己的渴望造成悲劇 畢竟成全也是一種愛 只是你不懂如何保留這種愛的喜悅罷了   -- 你說天黑以後要來　我等到月上東山 月眉彎彎　清淚兩行也彎彎　我盼伊人望眼欲穿  你說天黑以後要來　我等到露濕窗台 晨霧淡淡　清淚兩行也淡淡　我盼伊人萬般心酸  ",sad
 生命中的每分每秒 都在期待妳的出現 每一次期待都讓我充滿希望 每一次等待也讓我帶回失望 妳是否也和我ㄧ樣在期待著 應該沒有... 如果妳有... 如果妳有同樣的期待心情 妳不會隨身準備一桶冷水 一次又一次無情的潑向我 熄滅我思念的熱情 讓我在炙熱的夏天感到寒意 妳可曾知道那種寒意的滋味 應該不知... 如果妳知... 如果妳知道這種寒意情境 妳也許就不會一次又一次 這樣的讓我既期待又失望   ,sad
 雖然只是短短認識三個月 但在這段期間 確確實實的被妳影響不少 如今妳離開這個環境 未來也很難再見面了 祝妳未來安好 我的眼睛也安好  ,sad
 今天面試一個職缺 我擔心的問題都被理解 太棒 希望能得到這份工作! 本薪比想像低 加起來還不錯 工作環境似乎很友善  ,happy
 想要結果如我所願  看別人看得清楚 輪到自己反而不乾不脆了  累積的線索能拼湊出部分的真實 為何要繼續視而不見地任性？  ,sad
 黑特老實說  其實我們老闆就是個時間管理很差的人 永遠會拖到別人進度 什麼東西都想辦法拖到最後一刻    所以當同事被他拖到要加班的時候    窩就當沒事人  幹 不重視別人時間的人不會多有良心啦 媽的就不說好幾次都讓大家弄到凌晨才走  ... 唉但窩離不開公司 真是悲哀 發發牢騷   ,hate
